YEAR,MURDER,RAPE,BURGLARY,HURT,location,latitude,longitude
2001,112,39,1388,1078,"NAGPUR COMMR., MAHARASHTRA",21.149804,79.080609
2001,12,2,2,29,"NAGPUR RLY., MAHARASHTRA",21.149804,79.080609
2001,101,81,501,1050,"NAGPUR RURAL, MAHARASHTRA",21.149804,79.080609
2001,80,23,426,1480,"NANDED, MAHARASHTRA",19.1595,77.3109
2001,44,16,68,240,"NANDURBAR, MAHARASHTRA",20.875665,74.50269
2001,25,9,263,245,"NASIK COMMR., MAHARASHTRA",19.99025,73.72854
2001,92,39,280,926,"NASIK RURAL, MAHARASHTRA",19.28459,73.1966
2001,34,17,375,354,"NAVI MUMBAI, MAHARASHTRA",19.13797,73.05019
2001,48,16,189,903,"OSMANABAD, MAHARASHTRA",18.185364,76.042
2001,49,25,143,994,"PARBHANI, MAHARASHTRA",19.42951,76.48568
2001,71,56,840,1004,"PUNE COMMR., MAHARASHTRA",18.1374,75.7301
2001,4,0,0,10,"PUNE RLY., MAHARASHTRA",18.46919,73.90409
2001,119,42,301,517,"PUNE RURAL, MAHARASHTRA",18.5415,73.82151
2001,53,20,200,276,"RAIGAD, MAHARASHTRA",32.171017,-106.710981
2001,17,10,97,232,"RATNAGIRI, MAHARASHTRA",16.99007,73.31905
2001,85,32,225,566,"SANGLI, MAHARASHTRA",17.436269,75.193229
2001,57,32,266,487,"SATARA, MAHARASHTRA",18.43978,73.85559
2001,14,7,125,171,"SINDHUDURG, MAHARASHTRA",16.69316,74.22598
2001,30,16,165,230,"SOLAPUR COMMR., MAHARASHTRA",17.671527,75.89755
2001,101,35,134,637,"SOLAPUR RURAL, MAHARASHTRA",17.671527,75.89755
2001,133,39,1022,1285,"THANE COMMR., MAHARASHTRA",19.194329,72.970178
2001,140,65,496,635,"THANE RURAL, MAHARASHTRA",19.33331,73.2839
2001,60,35,266,757,"WARDHA, MAHARASHTRA",20.7904,78.49876
2001,29,15,121,396,"WASHIM, MAHARASHTRA",20.14695,77.09186
2001,56,56,232,978,"YAVATMAL, MAHARASHTRA",20.39298,78.1459
2001,29,1,6,21,"BISHNUPUR, MANIPUR",24.6281,93.7627
2001,7,0,2,13,"CHANDEL, MANIPUR",24.32738,93.99258
2001,35,1,4,3,"CHURACHANDPUR, MANIPUR",24.3466,93.7002
2001,29,7,12,26,"IMPHAL(EAST), MANIPUR",24.72959,93.96678
2001,44,7,38,75,"IMPHAL(WEST), MANIPUR",24.7465,93.8741
2001,27,0,2,1,"SENAPATI, MANIPUR",25.27206,94.02611
2001,2,0,1,2,"TAMENGLONG, MANIPUR",24.99671,93.48071
2001,32,4,8,56,"THOUBAL, MANIPUR",24.6485,93.9927
2001,4,0,2,4,"UKHRUL, MANIPUR",25.10246,94.35962
2001,16,2,7,12,"GARO HILLS EAST, MEGHALAYA",25.5,90.5
2001,6,1,2,2,"GARO HILLS SOUTH, MEGHALAYA",25.5,90.5
2001,19,5,34,24,"GARO HILLS WEST, MEGHALAYA",25.93625,90.40693
2001,35,7,8,21,"JAINTIA HILLS, MEGHALAYA",25.389881,92.405358
2001,50,5,109,30,"KHASI HILLS EAST, MEGHALAYA",26.10759,91.82195
2001,16,4,0,3,"KHASI HILLS WEST, MEGHALAYA",25.5,91.5
2001,22,2,10,10,"RI-BHOI, MEGHALAYA",25.891644,91.852693
2001,12,26,265,39,"AIZAWL, MIZORAM",23.741409,92.72093
2001,2,7,37,15,"CHAMPHAI, MIZORAM",23.47852,93.32593
2001,3,6,19,11,"KOLASIB, MIZORAM",24.224,92.6789
2001,2,2,10,5,"LAWNGTLAI, MIZORAM",22.53362,92.8965
2001,5,3,47,5,"LUNGLEI, MIZORAM",22.91189,92.75539
2001,4,0,1,2,"MAMIT, MIZORAM",23.92853,92.49048
2001,2,3,29,9,"SAIHA, MIZORAM",22.4893,92.9769
2001,1,5,9,8,"SERCHHIP, MIZORAM",23.3083,92.8564
2001,36,4,55,10,"DIMAPUR, NAGALAND",25.88247,93.77437
2001,1,0,2,0,"KIPHIRE, NAGALAND",25.88912,94.78519
2001,25,6,30,6,"KOHIMA, NAGALAND",25.70708,94.0908
2001,12,1,14,5,"MOKOKCHUNG, NAGALAND",25.70708,94.0908
2001,3,2,13,6,"MON, NAGALAND",26.73314,95.06151
2001,0,0,9,0,"PEREN, NAGALAND",25.54077,93.73837
2001,7,1,9,5,"PHEK, NAGALAND",25.6645,94.4696
2001,1,0,7,0,"TUENSANG, NAGALAND",26.23409,94.81154
2001,12,1,11,5,"WOKHA, NAGALAND",25.70708,94.0908
2001,4,2,13,0,"ZUNHEBOTO, NAGALAND",26.01533,94.52664
2001,39,33,85,127,"ANGUL, ODISHA",20.7115,84.90434
2001,17,58,175,173,"BALASORE, ODISHA",21.53282,86.84183
2001,23,19,90,38,"BARAGARH, ODISHA",21.38181,83.62458
2001,23,10,113,235,"BERHAMPUR, ODISHA",19.30442,84.77707
2001,27,35,81,36,"BHADRAK, ODISHA",21.063329,86.505373
2001,32,19,56,223,"BOLANGIR, ODISHA",20.64546,83.04622
2001,9,6,23,35,"BOUDH, ODISHA",20.84445,84.30723
2001,35,34,306,0,"CUTTACK, ODISHA",20.4686,85.8792
2001,16,8,23,160,"DEOGARH, ODISHA",21.530811,84.724582
2001,25,15,48,54,"DHENKANAL, ODISHA",21.17681,84.87129
2001,19,10,13,16,"GAJAPATI, ODISHA",20.29747,85.82522
2001,58,22,96,170,"GANJAM, ODISHA",19.388602,85.049464
2001,26,12,72,115,"JAGATSINGHPUR, ODISHA",20.04251,86.13796
2001,21,24,103,223,"JAJPUR, ODISHA",20.84732,86.39149
2001,15,12,46,45,"JHARSUGUDA, ODISHA",21.98095,84.20894
2001,29,30,75,95,"KALAHANDI, ODISHA",19.2509,83.42049
2001,24,34,74,368,"KANDHAMAL, ODISHA",20.128953,84.072102
2001,24,11,56,37,"KENDRAPARA, ODISHA",20.50817,86.35213
2001,62,38,85,44,"KEONJHAR, ODISHA",-37.0897,-56.83919
2001,46,65,481,1248,"KHURDA, ODISHA",20.51309,84.42992
2001,39,38,92,82,"KORAPUT, ODISHA",18.8132,82.7126
2001,36,14,25,70,"MALKANGIR, ODISHA",-37.0897,-56.83919
2001,74,77,120,18,"MAYURBHANJ, ODISHA",21.923926,86.394368
2001,26,17,36,71,"NAYAGARH, ODISHA",20.1269,85.1047
2001,19,13,46,27,"NOWRANGPUR, ODISHA",-37.0897,-56.83919
2001,13,9,16,12,"NUAPADA, ODISHA",20.80778,82.5341
2001,25,41,129,88,"PURI, ODISHA",19.81296,85.80791
2001,35,9,39,14,"RAYAGADA, ODISHA",19.1754,83.4109
2001,20,12,131,61,"ROURKELA, ODISHA",22.230926,84.867871
2001,39,18,201,94,"SAMBALPUR, ODISHA",21.44333,83.99611
2001,9,8,30,27,"SONEPUR, ODISHA",20.845386,83.909083
2001,3,1,11,24,"SRP(CUTTACK), ODISHA",20.46414,85.89874
2001,7,2,10,6,"SRP(ROURKELA), ODISHA",22.23213,84.80313
2001,72,36,106,331,"SUNDARGARH, ODISHA",22.1194,84.0381
2001,36,9,155,170,"AMRITSAR, PUNJAB",31.634308,74.873679
2001,15,12,30,71,"BARNALA, PUNJAB",30.34749,75.5227
2001,18,8,20,99,"BATALA, PUNJAB",31.819303,75.199994
2001,25,13,88,242,"BHATINDA, PUNJAB",30.35855,75.53152
2001,12,6,29,133,"FARIDKOT, PUNJAB",30.68164,74.73457
2001,16,11,40,96,"FATEHGARH SAHIB, PUNJAB",30.65213,76.39727
2001,50,22,67,335,"FEROZEPUR, PUNJAB",30.87763,75.76408
2001,10,0,0,4,"G.R.P, PUNJAB",31.35946,75.57996
2001,22,12,23,93,"GURDASPUR, PUNJAB",32.26245,75.59077
2001,47,19,89,257,"HOSHIARPUR, PUNJAB",31.532852,75.902549
2001,27,19,38,105,"JAGRAON, PUNJAB",30.80417,75.475365
2001,74,21,216,326,"JALANDHAR, PUNJAB",31.332623,75.576957
2001,20,8,55,88,"KAPURTHALA, PUNJAB",31.43191,75.38749
2001,17,6,31,76,"KHANNA, PUNJAB",30.700625,76.222076
2001,74,38,250,258,"LUDHIANA, PUNJAB",30.909016,75.851601
2001,26,9,14,106,"MAJITHA, PUNJAB",31.67187,74.89456
2001,25,6,31,133,"MANSA, PUNJAB",29.97358,75.37205
2001,23,11,45,238,"MOGA, PUNJAB",30.822341,75.173097
2001,19,3,41,102,"MUKTSAR, PUNJAB",30.4692,74.5182
2001,17,11,52,155,"NAWAN SHAHR, PUNJAB",31.10394,76.07714
2001,56,23,391,431,"PATIALA, PUNJAB",30.33573,76.40686
2001,26,6,65,132,"ROPAR, PUNJAB",30.92952,76.44646
2001,46,15,111,222,"SANGRUR, PUNJAB",30.243201,75.835812
2001,37,10,21,124,"TARN TARAN, PUNJAB",31.50037,74.95985
2001,39,16,447,136,"AJMER, RAJASTHAN",26.4691,74.639
2001,85,34,286,2007,"ALWAR, RAJASTHAN",27.57218,76.61403
2001,40,90,96,1452,"BANSWARA, RAJASTHAN",23.550075,74.446294
2001,36,81,204,288,"BARAN, RAJASTHAN",25.09819,76.516988
2001,11,13,108,825,"BARMER, RAJASTHAN",25.74158,71.41026
2001,75,48,148,1166,"BHARATPUR, RAJASTHAN",27.215445,77.498696
2001,34,42,365,491,"BHILWARA, RAJASTHAN",25.348,74.636
2001,21,35,158,961,"BIKANER, RAJASTHAN",28.015929,73.317137
2001,33,36,222,1067,"BUNDI, RAJASTHAN",25.42473,75.65093
2001,41,67,402,2521,"CHITTORGARH, RAJASTHAN",25.32775,74.63261
2001,26,24,129,819,"CHURU, RAJASTHAN",28.33209,75.08729
2001,28,9,148,138,"DAUSA, RAJASTHAN",26.02314,76.35245
2001,42,24,80,1113,"DHOLPUR, RAJASTHAN",26.73729,77.86846
2001,31,17,79,340,"DUNGARPUR, RAJASTHAN",23.8483,73.7215
2001,3,1,10,6,"G.R.P., RAJASTHAN",40.512359,-78.405292
2001,51,55,253,1107,"GANGANAGAR, RAJASTHAN",29.927056,73.876152
2001,56,35,196,748,"HANUMANGARH, RAJASTHAN",29.63552,74.31309
2001,91,61,1110,1528,"JAIPUR, RAJASTHAN",26.916129,75.820406
2001,9,2,51,413,"JAISALMER, RAJASTHAN",27.17316,70.72269
2001,17,10,104,66,"JALORE, RAJASTHAN",25.37321,72.73139
2001,38,65,220,1046,"JHALAWAR, RAJASTHAN",25.09181,75.86302
2001,37,19,163,95,"JHUNJHUNU, RAJASTHAN",27.81115,75.51286
2001,30,20,319,2733,"JODHPUR, RAJASTHAN",26.29893,73.0334
2001,35,21,68,22,"KARAULI, RAJASTHAN",26.4956,77.0275
2001,58,50,456,1175,"KOTA, RAJASTHAN",25.35512,74.65426
2001,48,22,274,523,"NAGAUR, RAJASTHAN",26.34454,73.0627
2001,43,25,193,53,"PALI, RAJASTHAN",26.19187,73.04313
2001,15,13,81,1043,"RAJSAMAND, RAJASTHAN",25.05727,73.88511
2001,23,19,102,31,"SAWAI MADHOPUR, RAJASTHAN",26.0997,76.3634
2001,46,13,212,522,"SIKAR, RAJASTHAN",27.62694,75.15247
2001,31,22,157,536,"SIROHI, RAJASTHAN",27.22345,75.91849
2001,19,17,145,1524,"TONK, RAJASTHAN",26.161143,75.785835
2001,67,43,298,990,"UDAIPUR, RAJASTHAN",24.59677,73.7852
2001,13,7,59,21,"EAST, SIKKIM",27.34244,88.64121
2001,1,0,2,4,"NORTH, SIKKIM",-36.98793,174.88748
2001,4,1,9,4,"SOUTH, SIKKIM",-25.79363,28.11306
2001,1,0,6,6,"WEST, SIKKIM",52.197448,21.013323
2001,24,6,37,495,"ARIYALUR, TAMIL NADU",13.18543,80.25179
2001,78,20,454,699,"CHENGAI, TAMIL NADU",12.98958,80.25274
2001,91,28,668,813,"CHENNAI, TAMIL NADU",13.079691,80.282953
2001,5,0,0,24,"CHENNAI RLY., TAMIL NADU",12.98958,80.25274
2001,77,18,346,1044,"COIMBATORE RURAL, TAMIL NADU",11.001812,76.962843
2001,16,4,179,152,"COIMBATORE URBAN, TAMIL NADU",11.001812,76.962843
2001,60,16,166,767,"CUDDALORE, TAMIL NADU",11.77555,79.73803
2001,88,17,214,841,"DHARMAPURI, TAMIL NADU",12.134799,78.158986
2001,72,14,168,467,"DINDIGUL, TAMIL NADU",10.365545,77.969573
2001,63,9,218,2767,"ERODE, TAMIL NADU",10.510729,78.060022
2001,45,21,218,337,"KANCHIPURAM, TAMIL NADU",12.835318,79.704983
2001,33,6,230,1125,"KANYAKUMARI, TAMIL NADU",12.95811,80.172653
2001,28,4,39,194,"KARUR, TAMIL NADU",10.960405,78.077561
2001,64,13,137,2070,"MADURAI RURAL, TAMIL NADU",12.86936,80.08376
2001,34,2,198,308,"MADURAI URBAN, TAMIL NADU",9.92013,78.11088
2001,36,12,94,1273,"NAGAPATTINAM, TAMIL NADU",10.76638,79.84952
2001,36,7,58,1544,"NAMAKKAL, TAMIL NADU",11.219327,78.167725
2001,16,8,109,206,"NILGIRIS, TAMIL NADU",12.804002,80.22355
2001,10,3,31,340,"PERAMBALUR, TAMIL NADU",11.23668,78.87092
2001,30,5,81,254,"PUDUKOTTAI, TAMIL NADU",10.42332,79.318266
2001,33,13,104,531,"RAMNATHAPURAM, TAMIL NADU",41.726595,-74.387905
2001,78,8,66,890,"SALEM RURAL, TAMIL NADU",11.12406,77.19405
2001,12,2,70,163,"SALEM URBAN, TAMIL NADU",11.66134,78.13536
2001,26,5,159,959,"SIVAGANGAI, TAMIL NADU",9.92736,78.15219
2001,49,0,171,792,"THANJAVUR, TAMIL NADU",10.786069,79.138128
2001,16,4,83,842,"THENI, TAMIL NADU",10.010814,77.48101
2001,74,57,310,835,"THIRUNELVELI RURAL, TAMIL NADU",8.72879,77.70458
2001,12,3,76,71,"THIRUNELVELI URBAN, TAMIL NADU",8.75195,77.69556
2001,34,16,106,329,"THIRUVALLUR, TAMIL NADU",13.01825,80.246223
2001,44,5,162,693,"THIRUVANNAMALAI, TAMIL NADU",12.234323,79.076199
2001,31,7,96,890,"THIRUVARUR, TAMIL NADU",11.097142,77.349205
2001,69,12,169,506,"THOOTHUGUDI, TAMIL NADU",8.91115,78.1716
2001,0,0,2,13,"TRICHY RLY., TAMIL NADU",11.00395,77.0457
2001,52,6,49,1041,"TRICHY RURAL, TAMIL NADU",11.02016,77.09775
2001,24,5,110,619,"TRICHY URBAN, TAMIL NADU",11.00395,77.0457
2001,78,13,309,2270,"VELLORE, TAMIL NADU",12.91642,79.136194
2001,67,37,147,757,"VILLUPURAM, TAMIL NADU",11.942589,79.495063
2001,57,17,131,508,"VIRUDHUNAGAR, TAMIL NADU",9.51659,77.83727
2001,35,11,11,34,"DHALAI, TRIPURA",24.009922,91.925217
2001,38,29,42,62,"NORTH, TRIPURA",28.632655,80.693497
2001,42,29,30,90,"SOUTH, TRIPURA",23.5,91.666667
2001,125,33,115,226,"WEST, TRIPURA",23.916667,91.5
2001,153,66,432,518,"AGRA, UTTAR PRADESH",27.175255,78.009816
2001,229,50,190,446,"ALIGARH, UTTAR PRADESH",27.8791,78.0795
2001,167,42,368,1024,"ALLAHABAD, UTTAR PRADESH",25.43813,81.833801
2001,46,19,95,244,"AMBEDKAR NAGAR, UTTAR PRADESH",28.63937,77.43214
2001,53,11,36,247,"AURAIYA, UTTAR PRADESH",26.66069,79.17701
2001,120,11,145,352,"AZAMGARH, UTTAR PRADESH",26.02472,83.17437
2001,239,47,118,616,"BADAUN, UTTAR PRADESH",28.30985,79.41382
2001,89,15,45,3,"BAGHPAT, UTTAR PRADESH",28.94508,77.22005
2001,43,14,79,175,"BAHRAICH, UTTAR PRADESH",27.6863,80.88058
2001,55,18,125,289,"BALLIA, UTTAR PRADESH",28.24539,79.36434
2001,26,8,38,126,"BALRAMPUR, UTTAR PRADESH",27.429513,82.18546
2001,75,27,87,247,"BANDA, UTTAR PRADESH",25.47748,80.3367
2001,88,41,160,307,"BARABANKI, UTTAR PRADESH",26.90748,81.19932
2001,272,93,210,617,"BAREILLY, UTTAR PRADESH",28.28396,79.80216
2001,48,18,101,240,"BASTI, UTTAR PRADESH",26.81732,82.76349
2001,124,38,132,43,"BIJNOR, UTTAR PRADESH",29.30706,78.17289
2001,250,31,109,75,"BULANDSHAHAR, UTTAR PRADESH",28.64584,77.46599
2001,35,4,52,110,"CHANDOLI, UTTAR PRADESH",16.0102,80.62146
2001,28,8,23,83,"CHITRAKOOT DHAM, UTTAR PRADESH",25.87441,83.11321
2001,48,7,87,192,"DEORIA, UTTAR PRADESH",26.72069,83.3921
2001,240,57,136,404,"ETAH, UTTAR PRADESH",27.55358,78.65876
2001,82,20,48,200,"ETAWAH, UTTAR PRADESH",27.0367,79.26709
2001,77,22,99,179,"FAIZABAD, UTTAR PRADESH",26.81258,81.51219
2001,120,9,48,227,"FATEHGARH, UTTAR PRADESH",26.43146,80.29282
2001,132,28,70,265,"FATEHPUR, UTTAR PRADESH",25.9328,80.8091
2001,135,22,105,359,"FIROZABAD, UTTAR PRADESH",27.152799,78.399144
2001,31,2,4,28,"G.R.P., UTTAR PRADESH",26.92356,80.56635
2001,92,16,56,127,"GAUTAMBUDH NAGAR, UTTAR PRADESH",28.32349,77.5965
2001,230,31,227,134,"GHAZIABAD, UTTAR PRADESH",28.671153,77.412036
2001,46,6,92,211,"GHAZIPUR, UTTAR PRADESH",25.90345,80.80067
2001,68,18,118,262,"GONDA, UTTAR PRADESH",27.20867,82.11712
2001,96,13,137,378,"GORAKHPUR, UTTAR PRADESH",26.760022,83.366813
2001,66,14,60,65,"HAMIRPUR, UTTAR PRADESH",26.39815,80.31347
2001,182,70,89,482,"HARDOI, UTTAR PRADESH",27.56979,80.65578
2001,86,16,91,215,"HATHRAS, UTTAR PRADESH",27.597589,78.054548
2001,112,23,36,141,"J.P.NAGAR, UTTAR PRADESH",28.32349,77.5965
2001,83,6,92,29,"JALAUN, UTTAR PRADESH",26.00225,79.16141
2001,56,11,101,410,"JAUNPUR, UTTAR PRADESH",25.40012,82.89158
2001,76,18,100,232,"JHANSI, UTTAR PRADESH",25.44873,78.57013
2001,66,8,52,77,"KANNAUJ, UTTAR PRADESH",27.0564,79.9184
2001,85,21,48,312,"KANPUR DEHAT, UTTAR PRADESH",26.37746,79.95277
2001,210,47,361,1040,"KANPUR NAGAR, UTTAR PRADESH",26.33969,80.29294
2001,77,26,116,281,"KAUSHAMBI, UTTAR PRADESH",28.64181,77.31949
2001,172,83,161,401,"KHIRI, UTTAR PRADESH",27.92487,80.79163
2001,69,7,58,322,"KUSHI NAGAR, UTTAR PRADESH",27.94028,80.78547
2001,25,20,46,89,"LALITPUR, UTTAR PRADESH",24.69737,78.43635
2001,166,62,670,89,"LUCKNOW, UTTAR PRADESH",26.28265,81.20996
2001,39,13,45,94,"MAHARAJGANJ, UTTAR PRADESH",26.25563,81.23401
2001,56,12,40,58,"MAHOBA, UTTAR PRADESH",25.2954,79.86376
2001,136,13,88,272,"MAINPURI, UTTAR PRADESH",28.709049,77.480881
2001,125,25,108,125,"MATHURA, UTTAR PRADESH",27.49606,77.6547
2001,49,17,79,133,"MAU, UTTAR PRADESH",25.97482,83.57464
2001,275,28,268,76,"MEERUT, UTTAR PRADESH",28.97919,77.69819
2001,44,16,77,191,"MIRZAPUR, UTTAR PRADESH",25.146135,82.568995
2001,213,44,160,246,"MORADABAD, UTTAR PRADESH",28.833498,78.773286
2001,324,54,185,110,"MUZAFFARNAGAR, UTTAR PRADESH",29.466237,77.69617
2001,115,64,92,21,"PILIBHIT, UTTAR PRADESH",28.40745,79.44992
2001,76,18,129,519,"PRATAPGARH, UTTAR PRADESH",25.89746,81.88225
2001,87,58,160,379,"RAIBAREILLY, UTTAR PRADESH",26.92356,80.56635
2001,89,22,71,138,"RAMPUR, UTTAR PRADESH",28.8014,79.028434
2001,101,41,79,53,"SAHARANPUR, UTTAR PRADESH",28.82882,77.2682
2001,16,9,18,131,"SANT KABIRNAGAR, UTTAR PRADESH",26.77651,80.9261
2001,196,55,83,467,"SHAHJAHANPUR, UTTAR PRADESH",27.85906,79.88883
2001,35,13,49,113,"SHRAWASTI, UTTAR PRADESH",26.92356,80.56635
2001,13,12,84,131,"SIDHARTHNAGAR, UTTAR PRADESH",27.130334,80.859666
2001,162,85,237,291,"SITAPUR, UTTAR PRADESH",27.561557,80.684008
2001,33,5,54,109,"SONBHADRA, UTTAR PRADESH",24.394384,83.072477
2001,21,1,49,107,"ST.RAVIDASNAGAR, UTTAR PRADESH",27.56261,78.66227
2001,103,29,157,352,"SULTANPUR, UTTAR PRADESH",28.76507,77.45431
2001,147,53,85,463,"UNNAO, UTTAR PRADESH",26.54784,80.48952
2001,78,27,161,324,"VARANASI, UTTAR PRADESH",25.3877,82.98633
2001,18,4,12,28,"ALMORA, UTTARAKHAND",29.65827,79.45298
2001,10,1,2,11,"BAGESHWAR, UTTARAKHAND",29.87911,79.59928
2001,13,3,39,7,"CHAMOLI, UTTARAKHAND",30.4036,79.3309
2001,3,0,8,29,"CHAMPAWAT, UTTARAKHAND",28.90618,80.02799
2001,32,12,174,83,"DEHRADUN, UTTARAKHAND",29.96231,77.56129
2001,94,13,62,271,"HARIDWAR, UTTARAKHAND",29.933538,78.13722
2001,36,5,64,179,"NAINITAL, UTTARAKHAND",29.392038,79.455536
2001,26,7,32,63,"PAURI GARHWAL, UTTARAKHAND",30.13091,78.59973
2001,8,7,28,14,"PITHORAGARH, UTTARAKHAND",29.58832,80.21989
2001,5,2,3,6,"RUDRA PRAYAG, UTTARAKHAND",30.15236,78.76367
2001,7,2,26,16,"TEHRI GARHWAL, UTTARAKHAND",30.31805,78.43576
2001,54,10,65,112,"UDHAMSINGH NAGAR, UTTARAKHAND",29.77158,80.29496
2001,10,8,18,11,"UTTARKASHI, UTTARAKHAND",30.40434,78.39765
2001,202,53,46,0,"24 PARGANAS NORTH, WEST BENGAL",22.68405,88.38047
2001,107,47,16,0,"24 PARGANAS SOUTH, WEST BENGAL",31.152064,-97.452242
2001,9,0,0,11,"ASANSOL, WEST BENGAL",22.489071,88.39624
2001,35,26,6,30,"BANKURA, WEST BENGAL",23.38809,86.83991
2001,76,43,18,60,"BIRBHUM, WEST BENGAL",24.062774,87.690819
2001,133,46,28,99,"BURDWAN, WEST BENGAL",23.241563,87.870474
2001,37,36,14,107,"COOCHBEHAR, WEST BENGAL",26.29385,89.38473
2001,25,10,2,45,"DAKSHIN DINAJPUR, WEST BENGAL",25.40009,88.55547
2001,46,20,17,228,"DARJEELING, WEST BENGAL",26.83029,88.3291
2001,81,29,15,248,"HOOGHLY, WEST BENGAL",22.91216,88.36368
2001,28,2,1,127,"HOWRAH, WEST BENGAL",22.59938,88.31656
2001,21,7,6,108,"HOWRAH CITY, WEST BENGAL",22.59938,88.31656
2001,18,1,0,28,"HOWRAH G.R.P., WEST BENGAL",22.59938,88.31656
2001,152,54,27,319,"JALPAIGURI, WEST BENGAL",26.524299,88.720022
2001,65,19,148,1346,"KOLKATA, WEST BENGAL",22.58287,88.37886
2001,55,40,10,91,"MALDA, WEST BENGAL",25.03264,88.13772
2001,120,84,39,63,"MIDNAPUR, WEST BENGAL",22.42063,87.30219
2001,130,66,10,179,"MURSHIDABAD, WEST BENGAL",24.17024,88.26813
2001,124,71,10,499,"NADIA, WEST BENGAL",23.26207,88.41052
2001,69,23,5,0,"PURULIA, WEST BENGAL",23.34149,86.37207
2001,23,1,0,18,"SEALDAH G.R.P., WEST BENGAL",45.964727,-60.14389
2001,2,0,0,0,"SILIGURI G.R.P., WEST BENGAL",45.964727,-60.14389
2001,36,31,8,52,"UTTAR DINAJPUR, WEST BENGAL",39.390897,-99.066067
2001,13,3,62,113,"ANDAMAN, A & N ISLANDS",25.80367,55.96998
2001,0,0,2,5,"NICOBAR, A & N ISLANDS",25.80367,55.96998
2001,15,18,364,95,"CHANDIGARH, CHANDIGARH",30.720451,76.76697
2001,3,6,34,29,"D and N HAVELI, D & N HAVELI",18.46592,73.76498
2001,6,0,39,18,"DAMAN, DAMAN & DIU",20.41092,72.86157
2001,1,0,4,3,"DIU, DAMAN & DIU",20.72942,70.98819
2001,29,28,149,113,"CENTRAL, DELHI UT",39.643477,-85.573547
2001,56,24,270,257,"EAST, DELHI UT",37.8036,-109.133301
2001,11,1,2,7,"G.R.P.(RLY), DELHI UT",40.512359,-78.405292
2001,2,0,0,5,"I.G.I. AIRPORT, DELHI UT",32.41305,-91.49337
2001,11,9,75,35,"NEW DELHI, DELHI UT",14.32351,120.95263
2001,28,28,177,165,"NORTH, DELHI UT",33.77579,-93.686695
2001,62,36,157,260,"NORTH EAST, DELHI UT",38.824533,-90.846882
2001,134,103,619,429,"NORTH WEST, DELHI UT",39.254342,-94.756201
2001,0,0,0,0,"S.T.F., DELHI UT",28.55874,77.16095
2001,83,65,803,307,"SOUTH, DELHI UT",42.874698,-89.933472
2001,61,42,359,181,"SOUTH WEST, DELHI UT",31.714264,-91.065234
2001,70,45,418,252,"WEST, DELHI UT",41.060299,-111.9981
2001,1,0,1,3,"LAKSHADWEEP, LAKSHADWEEP",11.27695,74.04297
2001,25,9,111,635,"PONDICHERRY, PUDUCHERRY",11.934057,79.830645
2002,100,37,193,1181,"ADILABAD, ANDHRA PRADESH",17.24083,78.48053
2002,166,28,196,1752,"ANANTAPUR, ANDHRA PRADESH",14.42524,77.71148
2002,105,28,208,999,"CHITTOOR, ANDHRA PRADESH",13.20344,79.08154
2002,91,16,84,788,"CUDDAPAH, ANDHRA PRADESH",14.67425,78.42032
2002,97,25,468,3076,"EAST GODAVARI, ANDHRA PRADESH",16.95918,82.23544
2002,0,1,0,5,"GUNTAKAL RLY., ANDHRA PRADESH",15.16168,77.37832
2002,143,46,357,1760,"GUNTUR, ANDHRA PRADESH",16.29381,80.45467
2002,117,57,1348,3714,"HYDERABAD CITY, ANDHRA PRADESH",17.24083,78.48053
2002,160,99,216,2671,"KARIMNAGAR, ANDHRA PRADESH",17.24083,78.48053
2002,106,48,164,2204,"KHAMMAM, ANDHRA PRADESH",17.24083,78.48053
2002,92,41,242,1940,"KRISHNA, ANDHRA PRADESH",16.96081,82.23694
2002,124,45,134,1458,"KURNOOL, ANDHRA PRADESH",15.830925,78.042537
2002,171,85,241,906,"MAHABOOBNAGAR, ANDHRA PRADESH",29.484731,-98.411616
2002,103,68,272,1612,"MEDAK, ANDHRA PRADESH",17.24083,78.48053
2002,109,41,167,1139,"NALGONDA, ANDHRA PRADESH",17.24083,78.48053
2002,84,46,209,1223,"NELLORE, ANDHRA PRADESH",14.449372,79.987376
2002,93,35,179,1934,"NIZAMABAD, ANDHRA PRADESH",17.24083,78.48053
2002,67,21,132,1153,"PRAKASHAM, ANDHRA PRADESH",13.21797,79.10104
2002,214,49,1009,3224,"RANGA REDDY, ANDHRA PRADESH",17.501381,78.508499
2002,12,0,3,8,"SECUNDERABAD RLY., ANDHRA PRADESH",17.24083,78.48053
2002,27,14,100,641,"SRIKAKULAM, ANDHRA PRADESH",18.29494,83.893875
2002,39,31,723,1950,"VIJAYAWADA, ANDHRA PRADESH",16.50533,80.66121
2002,3,1,0,10,"VIJAYAWADA RLY., ANDHRA PRADESH",16.50533,80.66121
2002,54,14,97,717,"VISAKHA RURAL, ANDHRA PRADESH",37.60229,-96.035319
2002,20,8,250,375,"VISAKHAPATNAM, ANDHRA PRADESH",17.723128,83.301284
2002,28,12,105,471,"VIZIANAGARAM, ANDHRA PRADESH",18.1152,83.3982
2002,131,52,245,1812,"WARANGAL, ANDHRA PRADESH",17.24083,78.48053
2002,69,54,286,1116,"WEST GODAVARI, ANDHRA PRADESH",16.42966,81.67985
2002,9,3,18,26,"CHANGLANG, ARUNACHAL PRADESH",27.1351,95.73269
