,STATE/UT,DISTRICT,latitude,longitude
490,RAJASTHAN,GANGANAGAR,29.927056,73.876152
491,RAJASTHAN,HANUMANGARH,29.63552,74.31309
492,RAJASTHAN,JAIPUR,26.916129,75.820406
493,RAJASTHAN,JAISALMER,27.17316,70.72269
494,RAJASTHAN,JALORE,25.37321,72.73139
495,RAJASTHAN,JHALAWAR,25.09181,75.86302
496,RAJASTHAN,JHUNJHUNU,27.81115,75.51286
497,RAJASTHAN,JODHPUR,26.29893,73.0334
498,RAJASTHAN,KARAULI,26.4956,77.0275
499,RAJASTHAN,KOTA,25.35512,74.65426
500,RAJASTHAN,NAGAUR,26.34454,73.0627
501,RAJASTHAN,PALI,26.19187,73.04313
502,RAJASTHAN,RAJSAMAND,25.05727,73.88511
503,RAJASTHAN,SAWAI MADHOPUR,26.0997,76.3634
504,RAJASTHAN,SIKAR,27.62694,75.15247
505,RAJASTHAN,SIROHI,27.22345,75.91849
506,RAJASTHAN,TONK,26.161143,75.785835
507,RAJASTHAN,UDAIPUR,24.59677,73.7852
508,SIKKIM,EAST,27.34244,88.64121
509,SIKKIM,NORTH,-36.98793,174.88748
510,SIKKIM,SOUTH,-25.79363,28.11306
511,SIKKIM,WEST,52.197448,21.013323
512,TAMIL NADU,ARIYALUR,13.18543,80.25179
513,TAMIL NADU,CHENGAI,12.98958,80.25274
514,TAMIL NADU,CHENNAI,13.079691,80.282953
515,TAMIL NADU,CHENNAI RLY.,12.98958,80.25274
516,TAMIL NADU,COIMBATORE RURAL,11.001812,76.962843
517,TAMIL NADU,COIMBATORE URBAN,11.001812,76.962843
518,TAMIL NADU,CUDDALORE,11.77555,79.73803
519,TAMIL NADU,DHARMAPURI,12.134799,78.158986
520,TAMIL NADU,DINDIGUL,10.365545,77.969573
521,TAMIL NADU,ERODE,10.510729,78.060022
522,TAMIL NADU,KANCHIPURAM,12.835318,79.704983
523,TAMIL NADU,KANYAKUMARI,12.95811,80.172653
524,TAMIL NADU,KARUR,10.960405,78.077561
525,TAMIL NADU,MADURAI RURAL,12.86936,80.08376
526,TAMIL NADU,MADURAI URBAN,9.92013,78.11088
527,TAMIL NADU,NAGAPATTINAM,10.76638,79.84952
528,TAMIL NADU,NAMAKKAL,11.219327,78.167725
529,TAMIL NADU,NILGIRIS,12.804002,80.22355
530,TAMIL NADU,PERAMBALUR,11.23668,78.87092
531,TAMIL NADU,PUDUKOTTAI,10.42332,79.318266
532,TAMIL NADU,RAMNATHAPURAM,41.726595,-74.387905
533,TAMIL NADU,SALEM RURAL,11.12406,77.19405
534,TAMIL NADU,SALEM URBAN,11.66134,78.13536
535,TAMIL NADU,SIVAGANGAI,9.92736,78.15219
536,TAMIL NADU,THANJAVUR,10.786069,79.138128
537,TAMIL NADU,THENI,10.010814,77.48101
538,TAMIL NADU,THIRUNELVELI RURAL,8.72879,77.70458
539,TAMIL NADU,THIRUNELVELI URBAN,8.75195,77.69556
540,TAMIL NADU,THIRUVALLUR,13.01825,80.246223
541,TAMIL NADU,THIRUVANNAMALAI,12.234323,79.076199
542,TAMIL NADU,THIRUVARUR,11.097142,77.349205
543,TAMIL NADU,THOOTHUGUDI,8.91115,78.1716
544,TAMIL NADU,TRICHY RLY.,11.00395,77.0457
545,TAMIL NADU,TRICHY RURAL,11.02016,77.09775
546,TAMIL NADU,TRICHY URBAN,11.00395,77.0457
547,TAMIL NADU,VELLORE,12.91642,79.136194
548,TAMIL NADU,VILLUPURAM,11.942589,79.495063
549,TAMIL NADU,VIRUDHUNAGAR,9.51659,77.83727
550,TRIPURA,DHALAI,24.009922,91.925217
551,TRIPURA,NORTH,28.632655,80.693497
552,TRIPURA,SOUTH,23.5,91.666667
553,TRIPURA,WEST,23.916667,91.5
554,UTTAR PRADESH,AGRA,27.175255,78.009816
555,UTTAR PRADESH,ALIGARH,27.8791,78.0795
556,UTTAR PRADESH,ALLAHABAD,25.43813,81.833801
557,UTTAR PRADESH,AMBEDKAR NAGAR,28.63937,77.43214
558,UTTAR PRADESH,AURAIYA,26.66069,79.17701
559,UTTAR PRADESH,AZAMGARH,26.02472,83.17437
560,UTTAR PRADESH,BADAUN,28.30985,79.41382
561,UTTAR PRADESH,BAGHPAT,28.94508,77.22005
562,UTTAR PRADESH,BAHRAICH,27.6863,80.88058
563,UTTAR PRADESH,BALLIA,28.24539,79.36434
564,UTTAR PRADESH,BALRAMPUR,27.429513,82.18546
565,UTTAR PRADESH,BANDA,25.47748,80.3367
566,UTTAR PRADESH,BARABANKI,26.90748,81.19932
567,UTTAR PRADESH,BAREILLY,28.28396,79.80216
568,UTTAR PRADESH,BASTI,26.81732,82.76349
569,UTTAR PRADESH,BIJNOR,29.30706,78.17289
570,UTTAR PRADESH,BULANDSHAHAR,28.64584,77.46599
571,UTTAR PRADESH,CHANDOLI,16.0102,80.62146
572,UTTAR PRADESH,CHITRAKOOT DHAM,25.87441,83.11321
573,UTTAR PRADESH,DEORIA,26.72069,83.3921
574,UTTAR PRADESH,ETAH,27.55358,78.65876
575,UTTAR PRADESH,ETAWAH,27.0367,79.26709
576,UTTAR PRADESH,FAIZABAD,26.81258,81.51219
577,UTTAR PRADESH,FATEHGARH,26.43146,80.29282
578,UTTAR PRADESH,FATEHPUR,25.9328,80.8091
579,UTTAR PRADESH,FIROZABAD,27.152799,78.399144
580,UTTAR PRADESH,G.R.P.,26.92356,80.56635
581,UTTAR PRADESH,GAUTAMBUDH NAGAR,28.32349,77.5965
582,UTTAR PRADESH,GHAZIABAD,28.671153,77.412036
583,UTTAR PRADESH,GHAZIPUR,25.90345,80.80067
584,UTTAR PRADESH,GONDA,27.20867,82.11712
585,UTTAR PRADESH,GORAKHPUR,26.760022,83.366813
586,UTTAR PRADESH,HAMIRPUR,26.39815,80.31347
587,UTTAR PRADESH,HARDOI,27.56979,80.65578
588,UTTAR PRADESH,HATHRAS,27.597589,78.054548
589,UTTAR PRADESH,J.P.NAGAR,28.32349,77.5965
590,UTTAR PRADESH,JALAUN,26.00225,79.16141
591,UTTAR PRADESH,JAUNPUR,25.40012,82.89158
592,UTTAR PRADESH,JHANSI,25.44873,78.57013
593,UTTAR PRADESH,KANNAUJ,27.0564,79.9184
594,UTTAR PRADESH,KANPUR DEHAT,26.37746,79.95277
595,UTTAR PRADESH,KANPUR NAGAR,26.33969,80.29294
596,UTTAR PRADESH,KAUSHAMBI,28.64181,77.31949
597,UTTAR PRADESH,KHIRI,27.92487,80.79163
598,UTTAR PRADESH,KUSHI NAGAR,27.94028,80.78547
599,UTTAR PRADESH,LALITPUR,24.69737,78.43635
600,UTTAR PRADESH,LUCKNOW,26.28265,81.20996
601,UTTAR PRADESH,MAHARAJGANJ,26.25563,81.23401
602,UTTAR PRADESH,MAHOBA,25.2954,79.86376
603,UTTAR PRADESH,MAINPURI,28.709049,77.480881
604,UTTAR PRADESH,MATHURA,27.49606,77.6547
605,UTTAR PRADESH,MAU,25.97482,83.57464
606,UTTAR PRADESH,MEERUT,28.97919,77.69819
607,UTTAR PRADESH,MIRZAPUR,25.146135,82.568995
608,UTTAR PRADESH,MORADABAD,28.833498,78.773286
609,UTTAR PRADESH,MUZAFFARNAGAR,29.466237,77.69617
610,UTTAR PRADESH,PILIBHIT,28.40745,79.44992
611,UTTAR PRADESH,PRATAPGARH,25.89746,81.88225
612,UTTAR PRADESH,RAIBAREILLY,26.92356,80.56635
613,UTTAR PRADESH,RAMPUR,28.8014,79.028434
614,UTTAR PRADESH,SAHARANPUR,28.82882,77.2682
615,UTTAR PRADESH,SANT KABIRNAGAR,26.77651,80.9261
616,UTTAR PRADESH,SHAHJAHANPUR,27.85906,79.88883
617,UTTAR PRADESH,SHRAWASTI,26.92356,80.56635
618,UTTAR PRADESH,SIDHARTHNAGAR,27.130334,80.859666
619,UTTAR PRADESH,SITAPUR,27.561557,80.684008
620,UTTAR PRADESH,SONBHADRA,24.394384,83.072477
621,UTTAR PRADESH,ST.RAVIDASNAGAR,27.56261,78.66227
622,UTTAR PRADESH,SULTANPUR,28.76507,77.45431
623,UTTAR PRADESH,UNNAO,26.54784,80.48952
624,UTTAR PRADESH,VARANASI,25.3877,82.98633
625,UTTARAKHAND,ALMORA,29.65827,79.45298
626,UTTARAKHAND,BAGESHWAR,29.87911,79.59928
627,UTTARAKHAND,CHAMOLI,30.4036,79.3309
628,UTTARAKHAND,CHAMPAWAT,28.90618,80.02799
629,UTTARAKHAND,DEHRADUN,29.96231,77.56129
630,UTTARAKHAND,HARIDWAR,29.933538,78.13722
631,UTTARAKHAND,NAINITAL,29.392038,79.455536
632,UTTARAKHAND,PAURI GARHWAL,30.13091,78.59973
633,UTTARAKHAND,PITHORAGARH,29.58832,80.21989
634,UTTARAKHAND,RUDRA PRAYAG,30.15236,78.76367
635,UTTARAKHAND,TEHRI GARHWAL,30.31805,78.43576
636,UTTARAKHAND,UDHAMSINGH NAGAR,29.77158,80.29496
637,UTTARAKHAND,UTTARKASHI,30.40434,78.39765
638,WEST BENGAL,24 PARGANAS NORTH,22.68405,88.38047
639,WEST BENGAL,24 PARGANAS SOUTH,31.152064,-97.452242
640,WEST BENGAL,ASANSOL,22.489071,88.39624
641,WEST BENGAL,BANKURA,23.38809,86.83991
642,WEST BENGAL,BIRBHUM,24.062774,87.690819
643,WEST BENGAL,BURDWAN,23.241563,87.870474
644,WEST BENGAL,COOCHBEHAR,26.29385,89.38473
645,WEST BENGAL,DAKSHIN DINAJPUR,25.40009,88.55547
646,WEST BENGAL,DARJEELING,26.83029,88.3291
647,WEST BENGAL,HOOGHLY,22.91216,88.36368
648,WEST BENGAL,HOWRAH,22.59938,88.31656
649,WEST BENGAL,HOWRAH CITY,22.59938,88.31656
650,WEST BENGAL,HOWRAH G.R.P.,22.59938,88.31656
651,WEST BENGAL,JALPAIGURI,26.524299,88.720022
652,WEST BENGAL,KOLKATA,22.58287,88.37886
653,WEST BENGAL,MALDA,25.03264,88.13772
654,WEST BENGAL,MIDNAPUR,22.42063,87.30219
655,WEST BENGAL,MURSHIDABAD,24.17024,88.26813
656,WEST BENGAL,NADIA,23.26207,88.41052
657,WEST BENGAL,PURULIA,23.34149,86.37207
658,WEST BENGAL,SEALDAH G.R.P.,45.964727,-60.14389
659,WEST BENGAL,SILIGURI G.R.P.,45.964727,-60.14389
660,WEST BENGAL,UTTAR DINAJPUR,39.390897,-99.066067
661,A & N ISLANDS,ANDAMAN,25.80367,55.96998
662,A & N ISLANDS,NICOBAR,25.80367,55.96998
663,CHANDIGARH,CHANDIGARH,30.720451,76.76697
664,D & N HAVELI,D and N HAVELI,18.46592,73.76498
665,DAMAN & DIU,DAMAN,20.41092,72.86157
666,DAMAN & DIU,DIU,20.72942,70.98819
667,DELHI UT,CENTRAL,39.643477,-85.573547
668,DELHI UT,EAST,37.8036,-109.133301
669,DELHI UT,G.R.P.(RLY),40.512359,-78.405292
670,DELHI UT,I.G.I. AIRPORT,32.41305,-91.49337
671,DELHI UT,NEW DELHI,14.32351,120.95263
672,DELHI UT,NORTH,33.77579,-93.686695
673,DELHI UT,NORTH EAST,38.824533,-90.846882
674,DELHI UT,NORTH WEST,39.254342,-94.756201
675,DELHI UT,S.T.F.,28.55874,77.16095
676,DELHI UT,SOUTH,42.874698,-89.933472
677,DELHI UT,SOUTH WEST,31.714264,-91.065234
678,DELHI UT,WEST,41.060299,-111.9981
679,LAKSHADWEEP,LAKSHADWEEP,11.27695,74.04297
680,PUDUCHERRY,PONDICHERRY,11.934057,79.830645
681,ANDHRA PRADESH,ADILABAD,17.24083,78.48053
682,ANDHRA PRADESH,ANANTAPUR,14.42524,77.71148
683,ANDHRA PRADESH,CHITTOOR,13.20344,79.08154
684,ANDHRA PRADESH,CUDDAPAH,14.67425,78.42032
685,ANDHRA PRADESH,EAST GODAVARI,16.95918,82.23544
686,ANDHRA PRADESH,GUNTAKAL RLY.,15.16168,77.37832
687,ANDHRA PRADESH,GUNTUR,16.29381,80.45467
688,ANDHRA PRADESH,HYDERABAD CITY,17.24083,78.48053
689,ANDHRA PRADESH,KARIMNAGAR,17.24083,78.48053
690,ANDHRA PRADESH,KHAMMAM,17.24083,78.48053
691,ANDHRA PRADESH,KRISHNA,16.96081,82.23694
692,ANDHRA PRADESH,KURNOOL,15.830925,78.042537
693,ANDHRA PRADESH,MAHABOOBNAGAR,29.484731,-98.411616
694,ANDHRA PRADESH,MEDAK,17.24083,78.48053
695,ANDHRA PRADESH,NALGONDA,17.24083,78.48053
696,ANDHRA PRADESH,NELLORE,14.449372,79.987376
697,ANDHRA PRADESH,NIZAMABAD,17.24083,78.48053
698,ANDHRA PRADESH,PRAKASHAM,13.21797,79.10104
699,ANDHRA PRADESH,RANGA REDDY,17.501381,78.508499
700,ANDHRA PRADESH,SECUNDERABAD RLY.,17.24083,78.48053
701,ANDHRA PRADESH,SRIKAKULAM,18.29494,83.893875
702,ANDHRA PRADESH,VIJAYAWADA,16.50533,80.66121
703,ANDHRA PRADESH,VIJAYAWADA RLY.,16.50533,80.66121
704,ANDHRA PRADESH,VISAKHA RURAL,37.60229,-96.035319
705,ANDHRA PRADESH,VISAKHAPATNAM,17.723128,83.301284
706,ANDHRA PRADESH,VIZIANAGARAM,18.1152,83.3982
707,ANDHRA PRADESH,WARANGAL,17.24083,78.48053
708,ANDHRA PRADESH,WEST GODAVARI,16.42966,81.67985
709,ARUNACHAL PRADESH,CHANGLANG,27.1351,95.73269
710,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.7
711,ARUNACHAL PRADESH,KAMENG EAST,27.296587,92.804626
712,ARUNACHAL PRADESH,KAMENG WEST,27.296587,92.804626
713,ARUNACHAL PRADESH,LOHIT,27.86853,96.02421
714,ARUNACHAL PRADESH,PAPUM PARE,27.284315,93.61156
715,ARUNACHAL PRADESH,SIANG EAST,28.00715,95.15934
716,ARUNACHAL PRADESH,SIANG UPPER,28.720025,95.07183
717,ARUNACHAL PRADESH,SIANG WEST,28.066207,95.328081
718,ARUNACHAL PRADESH,SUBANSIRI LOWER,27.729984,94.327964
719,ARUNACHAL PRADESH,SUBANSIRI UPPER,27.643989,94.240939
720,ARUNACHAL PRADESH,TAWANG,27.57086,91.78889
721,ARUNACHAL PRADESH,TIRAP,26.961625,95.432609
722,ASSAM,BARPETA,26.18327,91.69619
723,ASSAM,BONGAIGAON,26.41375,90.58664
724,ASSAM,C.I.D.,-21.74108,-48.18897
725,ASSAM,CACHAR,24.756991,92.881511
726,ASSAM,DARRANG,26.56356,92.067533
727,ASSAM,DHEMAJI,27.4823,94.5684
728,ASSAM,DHUBRI,26.0227,89.9784
729,ASSAM,DIBRUGARH,27.47807,94.90115
730,ASSAM,G.R.P.,44.516527,-64.548099
731,ASSAM,GOALPARA,26.1641,90.625
732,ASSAM,GOLAGHAT,26.5094,93.9621
733,ASSAM,GUWAHATI CITY,26.16422,91.71563
734,ASSAM,HAILAKANDI,24.67846,92.73034
735,ASSAM,JORHAT,26.757793,94.207965
736,ASSAM,KAMRUP,26.16422,91.71563
737,ASSAM,KARBI ANGLONG,25.8602,92.589638
738,ASSAM,KARIMGANJ,24.7592,92.50924
739,ASSAM,KOKRAJHAR,26.39701,90.26366
740,ASSAM,LAKHIMPUR,27.25207,94.0832
741,ASSAM,MORIGAON,26.25337,92.3549
742,ASSAM,N.C.HILLS,26.62007,92.78014
743,ASSAM,NAGAON,26.3026,92.68086
744,ASSAM,NALBARI,26.4458,91.4384
745,ASSAM,R.P.O.,51.51535,-0.06834
746,ASSAM,SIBSAGAR,26.9893,94.6397
747,ASSAM,SONITPUR,26.765603,92.996861
748,ASSAM,TINSUKIA,27.8143,95.64419
749,BIHAR,ARARIA,26.11624,87.46921
750,BIHAR,ARWAL,25.24374,84.663
751,BIHAR,AURANGABAD,24.75486,84.37759
752,BIHAR,BAGAHA,26.8063,84.50465
753,BIHAR,BANKA,24.91797,86.89891
754,BIHAR,BEGUSARAI,25.42721,86.13237
755,BIHAR,BETTIAH,27.06268,84.36026
756,BIHAR,BHABHUA,25.0397,83.6123
757,BIHAR,BHAGALPUR,25.2499,86.982
758,BIHAR,BHOJPUR,25.457898,84.555732
759,BIHAR,BUXAR,25.55433,83.96799
760,BIHAR,DARBHANGA,26.15627,85.89411
761,BIHAR,GAYA,24.85124,85.4713
762,BIHAR,GOPALGANJ,26.79477,84.50827
763,BIHAR,JAMALPUR RLY.,25.35013,86.4844
764,BIHAR,JAMUI,25.16355,86.09713
765,BIHAR,JEHANABAD,25.22217,84.98561
766,BIHAR,KATIHAR,25.543382,87.569042
767,BIHAR,KATIHAR RLY.,25.57002,87.55649
768,BIHAR,KHAGARIA,25.70013,85.88939
769,BIHAR,KISHANGANJ,26.101419,87.950779
770,BIHAR,LAKHISARAI,25.10886,85.78938
771,BIHAR,MADHEPURA,25.9193,86.7903
772,BIHAR,MADHUBANI,26.35696,86.07614
773,BIHAR,MOTIHARI,26.65854,84.91605
774,BIHAR,MUNGER,25.377352,86.473104
775,BIHAR,MUZAFFARPUR,26.11604,85.35055
776,BIHAR,MUZAFFARPUR RLY.,26.11604,85.35055
777,BIHAR,NALANDA,25.1965,85.50982
778,BIHAR,NAUGACHIA,25.25896,87.02431
779,BIHAR,NAWADAH,24.62953,85.91042
780,BIHAR,PATNA,25.22255,85.50275
781,BIHAR,PATNA RLY.,25.22255,85.50275
782,BIHAR,PURNEA,25.778519,87.478401
783,BIHAR,ROHTAS,24.62442,83.9179
784,BIHAR,SAHARSA,25.87445,86.61204
785,BIHAR,SAMASTIPUR,25.8598,85.7866
786,BIHAR,SARAN,25.92175,84.76795
787,BIHAR,SHEIKHPURA,25.1339,85.8554
788,BIHAR,SHEOHAR,26.46444,85.1722
789,BIHAR,SITAMARHI,26.33243,85.36077
790,BIHAR,SIWAN,26.23828,84.3581
791,BIHAR,SUPAUL,26.1131,86.5931
792,BIHAR,VAISHALI,25.93782,85.1459
793,CHHATTISGARH,BALRAMPUR,23.61169,83.60992
794,CHHATTISGARH,BILASPUR,23.16533,82.35541
795,CHHATTISGARH,BIZAPUR,21.26685,82.04127
796,CHHATTISGARH,DANTEWARA,21.26685,82.04127
797,CHHATTISGARH,DHAMTARI,20.7342,81.53572
798,CHHATTISGARH,DURG,21.18562,81.2802
799,CHHATTISGARH,GRP RAIPUR,30.548248,-92.086016
800,CHHATTISGARH,JAGDALPUR,19.087076,82.023572
801,CHHATTISGARH,JANJGIR,22.01147,82.5755
802,CHHATTISGARH,JASHPUR,22.8773,84.1372
803,CHHATTISGARH,KABIRDHAM,39.390897,-99.066067
804,CHHATTISGARH,KANKER,20.269275,81.493211
805,CHHATTISGARH,KORBA,22.18605,82.7209
806,CHHATTISGARH,KORIYA,23.1801,82.37453
807,CHHATTISGARH,MAHASAMUND,21.04237,81.97453
808,CHHATTISGARH,RAIGARH,21.9841,83.12652
809,CHHATTISGARH,RAIPUR,21.237947,81.633683
810,CHHATTISGARH,RAJNANDGAON,21.03291,80.92674
811,CHHATTISGARH,SARGUJA,12.91634,79.13913
812,GOA,NORTH GOA,15.47378,73.87071
813,GOA,SOUTH GOA,32.5622,-111.70161
814,GUJARAT,AHMEDABAD COMMR.,,
815,GUJARAT,AHMEDABAD RURAL,23.021624,72.579707
816,GUJARAT,AHWA-DANG,22.99174,72.58156
817,GUJARAT,AMRELI,22.37381,73.044198
818,GUJARAT,ANAND,22.5632,72.96028
819,GUJARAT,BHARUCH,21.72358,72.99519
820,GUJARAT,BHAVNAGAR,23.02643,72.64431
821,GUJARAT,DAHOD,22.77369,73.62658
822,GUJARAT,GANDHINAGAR,23.223288,72.649227
823,GUJARAT,HIMATNAGAR,23.5584,72.7574
824,GUJARAT,JAMNAGAR,23.0969,70.7757
825,GUJARAT,JUNAGADH,21.517411,70.464276
826,GUJARAT,KHEDA NORTH,20.795759,70.704545
827,GUJARAT,KUTCH,24.07665,69.53948
828,GUJARAT,MEHSANA,23.61337,72.34188
829,GUJARAT,NARMADA,23.01255,72.51042
830,GUJARAT,NAVSARI,20.952407,72.932383
831,GUJARAT,PALANPUR,21.20922,72.78151
832,GUJARAT,PANCHMAHAL,50.063455,-110.651764
833,GUJARAT,PATAN,23.80587,72.13926
834,GUJARAT,PORBANDAR,21.89171,70.71941
835,GUJARAT,RAJKOT COMMR.,37.208568,-121.849521
836,GUJARAT,RAJKOT RURAL,21.66449,69.79543
837,GUJARAT,SURAT COMMR.,43.760801,-79.249577
838,GUJARAT,SURAT RURAL,22.138304,70.983469
839,GUJARAT,SURENDRANAGAR,22.73522,71.63791
840,GUJARAT,VADODARA COMMR.,37.330009,-79.251918
841,GUJARAT,VADODARA RURAL,22.27444,73.22534
842,GUJARAT,VALSAD,20.57073,72.94118
843,GUJARAT,W.RLY,20.35572,72.93135
844,HARYANA,AMBALA,30.33711,76.83256
845,HARYANA,BHIWANI,28.80841,76.1102
846,HARYANA,FARIDABAD,28.402837,77.308563
847,HARYANA,FATEHABAD,29.510431,75.453528
848,HARYANA,GRP,-28.04103,-48.65421
849,HARYANA,GURGAON,28.464615,77.029919
850,HARYANA,HISSAR,28.9052,76.51804
851,HARYANA,JHAJJAR,28.606683,76.658076
852,HARYANA,JIND,29.314043,76.317949
853,HARYANA,KAITHAL,29.62069,76.45243
854,HARYANA,KARNAL,29.68596,76.95745
855,HARYANA,KURUKSHETRA,29.93554,76.92992
856,HARYANA,MAHENDRAGARH,28.58534,76.25632
857,HARYANA,PANCHKULA,30.67306,76.83847
858,HARYANA,PANIPAT,29.391275,76.977168
859,HARYANA,REWARI,28.195647,76.616518
860,HARYANA,ROHTAK,28.9786,77.0132
861,HARYANA,SIRSA,29.54165,75.04956
862,HARYANA,SONIPAT,29.003314,77.016732
863,HARYANA,YAMUNANAGAR,30.123135,77.286329
864,HIMACHAL PRADESH,BILASPUR,31.28217,76.78912
865,HIMACHAL PRADESH,CHAMBA,32.5566,76.1247
866,HIMACHAL PRADESH,G.R.P.,17.68697,83.22075
867,HIMACHAL PRADESH,HAMIRPUR,31.6864,76.5214
868,HIMACHAL PRADESH,KANGRA,31.10165,77.14294
869,HIMACHAL PRADESH,KINNAUR,31.586346,78.396844
870,HIMACHAL PRADESH,KULLU,31.9128,77.1743
871,HIMACHAL PRADESH,LAHAUL-SPITI,17.68697,83.22075
872,HIMACHAL PRADESH,MANDI,31.70845,76.929378
873,HIMACHAL PRADESH,SHIMLA,31.104153,77.170973
874,HIMACHAL PRADESH,SIRMAUR,30.69987,77.438847
875,HIMACHAL PRADESH,SOLAN,30.907757,77.102365
876,HIMACHAL PRADESH,UNA,31.45167,76.31124
877,JAMMU & KASHMIR,ANANTNAG,33.72979,75.15033
878,JAMMU & KASHMIR,AWANTIPORA,33.81765,75.05898
879,JAMMU & KASHMIR,BARAMULLA,34.08793,74.51546
880,JAMMU & KASHMIR,BORDER,32.71767,74.87053
881,JAMMU & KASHMIR,BUDGAM,34.01466,74.7193
882,JAMMU & KASHMIR,CRIME JAMMU,32.71767,74.87053
883,JAMMU & KASHMIR,CRIME SRINAGAR,34.08401,74.83829
884,JAMMU & KASHMIR,DODA,33.01381,75.68393
885,JAMMU & KASHMIR,GANDERBAL,34.14528,74.80224
886,JAMMU & KASHMIR,HANDWARA,34.3993,74.2816
887,JAMMU & KASHMIR,JAMMU,32.71767,74.87053
888,JAMMU & KASHMIR,KARGIL,32.71767,74.87053
889,JAMMU & KASHMIR,KATHUA,32.381,75.5491
890,JAMMU & KASHMIR,KULGAM,33.6468,75.007
891,JAMMU & KASHMIR,KUPWARA,34.5246,74.2596
892,JAMMU & KASHMIR,LEH,32.71767,74.87053
893,JAMMU & KASHMIR,POONCH,32.75263,74.81375
894,JAMMU & KASHMIR,PULWAMA,33.95303,74.87105
895,JAMMU & KASHMIR,RAILWAYS,32.70731,74.87593
896,JAMMU & KASHMIR,RAJOURI,33.3979,74.26117
897,JAMMU & KASHMIR,RAMBAN,33.2395,75.2396
898,JAMMU & KASHMIR,REASI,33.04493,74.60604
899,JAMMU & KASHMIR,SRINAGAR,34.08401,74.83829
900,JAMMU & KASHMIR,UDHAMPUR,32.74883,75.14458
901,JHARKHAND,BOKARO,23.6524,86.13459
902,JHARKHAND,CHAIBASA,22.55063,85.81048
903,JHARKHAND,CHATRA,23.98235,85.35062
904,JHARKHAND,DEOGHAR,24.491271,86.698147
905,JHARKHAND,DHANBAD,23.67868,86.20914
906,JHARKHAND,DHANBAD RLY.,23.67868,86.20914
907,JHARKHAND,DUMKA,24.04289,86.87989
908,JHARKHAND,GARHWA,24.04617,84.05857
909,JHARKHAND,GIRIDIH,24.20815,86.26556
910,JHARKHAND,GODDA,24.77659,87.47111
911,JHARKHAND,GUMLA,23.04506,84.5416
912,JHARKHAND,HAZARIBAGH,23.98903,85.36254
913,JHARKHAND,JAMSHEDPUR,22.801519,86.202958
914,JHARKHAND,JAMSHEDPUR RLY.,22.801519,86.202958
915,JHARKHAND,JAMTARA,23.9905,86.81396
916,JHARKHAND,KODERMA,26.91391,75.75534
917,JHARKHAND,LATEHAR,23.7448,84.5076
918,JHARKHAND,LOHARDAGGA,26.91391,75.75534
919,JHARKHAND,PAKUR,24.282,87.26711
920,JHARKHAND,PALAMU,23.981377,84.227788
921,JHARKHAND,RANCHI,23.3345,85.40379
922,JHARKHAND,SAHEBGANJ,25.2412,87.6345
923,JHARKHAND,SARAIKELA,22.7021,85.9307
924,JHARKHAND,SIMDEGA,22.6127,84.5015
925,KARNATAKA,BAGALKOT,16.75497,75.72142
926,KARNATAKA,BANGALORE COMMR.,35.087358,-89.862167
927,KARNATAKA,BANGALORE RURAL,13.08795,77.37575
928,KARNATAKA,BELGAUM,15.857267,74.506934
929,KARNATAKA,BELLARY,13.166557,75.863406
930,KARNATAKA,BIDAR,17.914259,77.524533
931,KARNATAKA,BIJAPUR,16.826925,75.720105
932,KARNATAKA,CHAMARAJNAGAR,43.828807,-84.340275
933,KARNATAKA,CHICKMAGALUR,16.54006,80.64006
934,KARNATAKA,CHITRADURGA,14.226644,76.400512
935,KARNATAKA,DAKSHIN KANNADA,12.3339,76.61837
936,KARNATAKA,DAVANAGERE,14.466127,75.920636
937,KARNATAKA,DHARWAD COMMR.,41.293592,-86.332376
938,KARNATAKA,DHARWAD RURAL,15.45849,75.00747
939,KARNATAKA,GADAG,15.426365,75.630079
940,KARNATAKA,GULBARGA,17.331,76.833423
941,KARNATAKA,HASSAN,12.98865,76.07087
942,KARNATAKA,HAVERI,13.153911,77.033384
943,KARNATAKA,K.G.F.,12.444943,75.975705
944,KARNATAKA,KODAGU,12.381173,75.667724
945,KARNATAKA,KOLAR,13.13709,78.133947
946,KARNATAKA,KOPPAL,15.348414,76.154742
947,KARNATAKA,MANDYA,12.521784,76.893739
948,KARNATAKA,MYSORE COMMR.,41.293592,-86.332376
949,KARNATAKA,MYSORE RURAL,12.55306,77.40617
950,KARNATAKA,RAICHUR,16.202495,77.356854
951,KARNATAKA,RAILWAYS,12.99262,77.93656
952,KARNATAKA,SHIMOGA,13.931172,75.569737
953,KARNATAKA,TUMKUR,13.340077,77.100621
954,KARNATAKA,UDUPI,13.341917,74.747323
955,KARNATAKA,UTTAR KANNADA,12.82226,75.225601
956,KERALA,ALAPUZHA,29.593979,-95.541206
957,KERALA,CBCID,11.60271,79.49443
958,KERALA,ERNAKULAM,10.59179,76.46762
959,KERALA,IDUKKI,10.03493,76.80717
960,KERALA,KANNUR,11.127134,75.8954
961,KERALA,KASARGOD,12.53505,74.99952
962,KERALA,KOLLAM,8.887094,76.590684
963,KERALA,KOTTAYAM,9.3593,76.69543
964,KERALA,KOZHIKODE,11.244614,75.775937
965,KERALA,MALAPPURAM,11.287066,75.80093
966,KERALA,PALAKKAD,10.61926,76.69627
967,KERALA,PATHANAMTHITTA,9.22408,76.69595
